"table","time","temp","hum","dew"
12,2023-03-17 13:00:00,24.5,41.5,10.6
12,2023-03-17 13:15:00,24.5,41,10.4
12,2023-03-17 13:30:00,24.5,41,10.4
12,2023-03-17 13:45:00,24.5,41,10.4
12,2023-03-17 14:00:00,24,41,9.9
12,2023-03-17 14:15:00,24.5,39.5,9.8
12,2023-03-17 14:30:00,24.5,38.5,9.5
12,2023-03-17 14:45:00,24.5,38,9.3
12,2023-03-17 15:00:00,24.5,38.5,9.5
12,2023-03-17 15:15:00,24.5,39,9.6
12,2023-03-17 15:30:00,24.5,39,9.6
12,2023-03-17 15:45:00,24.5,39,9.6
12,2023-03-17 16:00:00,24,39,9.2
12,2023-03-17 16:15:00,25,38,9.7
12,2023-03-17 16:30:00,24.5,36.5,8.7
12,2023-03-17 16:45:00,24,37,8.4
12,2023-03-17 17:00:00,23.5,37.5,8.2
12,2023-03-17 17:15:00,23,41,9
12,2023-03-17 17:30:00,22.5,43,9.3
12,2023-03-17 17:45:00,21.5,44,8.7
12,2023-03-17 18:00:00,21,46.5,9.1
12,2023-03-17 18:15:00,20.5,49,9.4
12,2023-03-17 18:30:00,19.5,51.5,9.2
12,2023-03-17 18:45:00,19,53.5,9.4
12,2023-03-17 19:00:00,18,58,9.6
12,2023-03-17 19:15:00,17.5,60.5,9.8
12,2023-03-17 19:30:00,17,62,9.7
12,2023-03-17 19:45:00,16.5,64,9.7
12,2023-03-17 20:00:00,16,64.5,9.3
12,2023-03-17 20:15:00,16,66,9.7
12,2023-03-17 20:30:00,15.5,67,9.4
12,2023-03-17 20:45:00,15,67,8.9
12,2023-03-17 21:00:00,15,67.5,9
12,2023-03-17 21:15:00,14.5,67.5,8.6
12,2023-03-17 21:30:00,14.5,67,8.5
12,2023-03-17 21:45:00,14,67.5,8.1
12,2023-03-17 22:00:00,14,68,8.2
12,2023-03-17 22:15:00,13.5,68,7.7
12,2023-03-17 22:30:00,14,66.5,7.9
12,2023-03-17 22:45:00,14,66,7.8
12,2023-03-17 23:00:00,14,66,7.8
12,2023-03-17 23:15:00,14,66,7.8
12,2023-03-17 23:30:00,14,66,7.8
12,2023-03-17 23:45:00,14,66.5,7.9
12,2023-03-18 00:00:00,14,67,8
12,2023-03-18 00:15:00,14,66.5,7.9
12,2023-03-18 00:30:00,14,67,8
12,2023-03-18 00:45:00,14,67,8
12,2023-03-18 01:00:00,14,67,8
12,2023-03-18 01:15:00,14,67,8
12,2023-03-18 01:30:00,14,67.5,8.1
12,2023-03-18 01:45:00,14,67.5,8.1
12,2023-03-18 02:00:00,14,67.5,8.1
12,2023-03-18 02:15:00,14,67.5,8.1
12,2023-03-18 02:30:00,14,67.5,8.1
12,2023-03-18 02:45:00,14,67.5,8.1
12,2023-03-18 03:00:00,14,67.5,8.1
12,2023-03-18 03:15:00,14,67,8
12,2023-03-18 03:30:00,14,68,8.2
12,2023-03-18 03:45:00,14,67,8
12,2023-03-18 04:00:00,14,66.5,7.9
12,2023-03-18 04:15:00,14,66.5,7.9
12,2023-03-18 04:30:00,14,66,7.8
12,2023-03-18 04:45:00,14,66,7.8
12,2023-03-18 05:00:00,14,66,7.8
12,2023-03-18 05:15:00,14,66.5,7.9
12,2023-03-18 05:30:00,14,66,7.8
12,2023-03-18 05:45:00,14,65.5,7.6
12,2023-03-18 06:00:00,14,65,7.5
12,2023-03-18 06:15:00,14,65,7.5
12,2023-03-18 06:30:00,13.5,64.5,6.9
12,2023-03-18 06:45:00,13.5,64.5,6.9
12,2023-03-18 07:00:00,13.5,64,6.8
12,2023-03-18 07:15:00,14,63.5,7.2
12,2023-03-18 07:30:00,14,63.5,7.2
12,2023-03-18 07:45:00,14,63.5,7.2
12,2023-03-18 08:00:00,14.5,64,7.8
12,2023-03-18 08:15:00,15,64,8.3
12,2023-03-18 08:30:00,15.5,63.5,8.6
12,2023-03-18 08:45:00,16.5,63.5,9.6
12,2023-03-18 09:00:00,17.5,62,10.1
12,2023-03-18 09:15:00,19,61,11.3
12,2023-03-18 09:30:00,20,57.5,11.4
12,2023-03-18 09:45:00,20.5,54,10.9
12,2023-03-18 10:00:00,21,51.5,10.6
12,2023-03-18 10:15:00,21.5,48.5,10.2
12,2023-03-18 10:30:00,22,46.5,10
12,2023-03-18 10:45:00,22.5,43,9.3
12,2023-03-18 11:00:00,23,43,9.8
12,2023-03-18 11:15:00,23.5,40,9.1
12,2023-03-18 11:30:00,23.5,37.5,8.2
12,2023-03-18 11:45:00,24,36.5,8.2
12,2023-03-18 12:00:00,24,36,8
12,2023-03-18 12:15:00,24.5,36.5,8.7
12,2023-03-18 12:30:00,24.5,36.5,8.7
12,2023-03-18 12:45:00,24.5,36.5,8.7
12,2023-03-18 13:00:00,24.5,35.5,8.3
12,2023-03-18 13:15:00,25,35,8.5
12,2023-03-18 13:30:00,25,34.5,8.3
12,2023-03-18 13:45:00,25,34.5,8.3
12,2023-03-18 14:00:00,25,34.5,8.3
12,2023-03-18 14:15:00,25,34.5,8.3
12,2023-03-18 14:30:00,25,34,8.1
12,2023-03-18 14:45:00,25,33.5,7.8
12,2023-03-18 15:00:00,25,33.5,7.8
12,2023-03-18 15:15:00,25,34,8.1
12,2023-03-18 15:30:00,24.5,34,7.6
12,2023-03-18 15:45:00,24,35.5,7.8
12,2023-03-18 16:00:00,24,35.5,7.8
12,2023-03-18 16:15:00,24.5,35.5,8.3
12,2023-03-18 16:30:00,24.5,35.5,8.3
12,2023-03-18 16:45:00,24,36,8
12,2023-03-18 17:00:00,23.5,37.5,8.2
12,2023-03-18 17:15:00,23,40,8.7
12,2023-03-18 17:30:00,22,41.5,8.3
12,2023-03-18 17:45:00,21.5,43,8.4
12,2023-03-18 18:00:00,21,44.5,8.5
12,2023-03-18 18:15:00,20.5,46,8.5
12,2023-03-18 18:30:00,20,48,8.7
12,2023-03-18 18:45:00,19.5,50,8.8
12,2023-03-18 19:00:00,18.5,51.5,8.3
12,2023-03-18 19:15:00,18,53,8.3
12,2023-03-18 19:30:00,17.5,54.5,8.2
12,2023-03-18 19:45:00,17.5,56.5,8.8
12,2023-03-18 20:00:00,17,57.5,8.6
12,2023-03-18 20:15:00,16.5,58.5,8.3
12,2023-03-18 20:30:00,16.5,58.5,8.3
12,2023-03-18 20:45:00,16,59.5,8.1
12,2023-03-18 21:00:00,16,60.5,8.4
12,2023-03-18 21:15:00,16,60.5,8.4
12,2023-03-18 21:30:00,15.5,60.5,7.9
12,2023-03-18 21:45:00,15.5,61.5,8.1
12,2023-03-18 22:00:00,15.5,62.5,8.4
12,2023-03-18 22:15:00,15.5,62.5,8.4
12,2023-03-18 22:30:00,15,63.5,8.1
12,2023-03-18 22:45:00,15,64,8.3
12,2023-03-18 23:00:00,15,64.5,8.4
12,2023-03-18 23:15:00,15,65,8.5
12,2023-03-18 23:30:00,14.5,65.5,8.1
12,2023-03-18 23:45:00,14.5,65,8
12,2023-03-19 00:00:00,14.5,65.5,8.1
12,2023-03-19 00:15:00,14,65.5,7.6
12,2023-03-19 00:30:00,14,66,7.8
12,2023-03-19 00:45:00,14,66,7.8
12,2023-03-19 01:00:00,14,66.5,7.9
12,2023-03-19 01:15:00,14,65.5,7.6
12,2023-03-19 01:30:00,14.5,65.5,8.1
12,2023-03-19 01:45:00,14.5,66,8.2
12,2023-03-19 02:00:00,14.5,66,8.2
12,2023-03-19 02:15:00,14.5,66,8.2
12,2023-03-19 02:30:00,14.5,66.5,8.3
12,2023-03-19 02:45:00,14.5,66.5,8.3
12,2023-03-19 03:00:00,14,66.5,7.9
12,2023-03-19 03:15:00,14,67,8
12,2023-03-19 03:30:00,14.5,67.5,8.6
12,2023-03-19 03:45:00,14.5,67,8.5
12,2023-03-19 04:00:00,14.5,66,8.2
12,2023-03-19 04:15:00,14.5,64.5,7.9
12,2023-03-19 04:30:00,14.5,64.5,7.9
12,2023-03-19 04:45:00,14.5,64,7.8
12,2023-03-19 05:00:00,14,65,7.5
12,2023-03-19 05:15:00,14,63.5,7.2
12,2023-03-19 05:30:00,14,63.5,7.2
12,2023-03-19 05:45:00,14,63.5,7.2
12,2023-03-19 06:00:00,14,64,7.3
12,2023-03-19 06:15:00,14,65,7.5
12,2023-03-19 06:30:00,14,65,7.5
12,2023-03-19 06:45:00,14,65.5,7.6
12,2023-03-19 07:00:00,14.5,65,8
12,2023-03-19 07:15:00,14.5,64.5,7.9
12,2023-03-19 07:30:00,15,64,8.3
12,2023-03-19 07:45:00,15.5,63,8.5
12,2023-03-19 08:00:00,16,62,8.7
12,2023-03-19 08:15:00,16.5,60.5,8.8
12,2023-03-19 08:30:00,17,60,9.2
12,2023-03-19 08:45:00,17.5,60,9.7
12,2023-03-19 09:00:00,19,56.5,10.2
12,2023-03-19 09:15:00,19.5,55,10.2
12,2023-03-19 09:30:00,20,55,10.7
12,2023-03-19 09:45:00,21,52,10.8
12,2023-03-19 10:00:00,22,48,10.5
12,2023-03-19 10:15:00,22.5,45,10
12,2023-03-19 10:30:00,23,43,9.8
12,2023-03-19 10:45:00,23.5,41,9.5
12,2023-03-19 11:00:00,24,40,9.6
12,2023-03-19 11:15:00,24.5,39,9.6
12,2023-03-19 11:30:00,25,38,9.7
12,2023-03-19 11:45:00,25,36.5,9.1
12,2023-03-19 12:00:00,25,36.5,9.1
12,2023-03-19 12:15:00,24.5,36,8.5
12,2023-03-19 12:30:00,25,36,8.9
12,2023-03-19 12:45:00,24.5,36,8.5
12,2023-03-19 13:00:00,24.5,36,8.5
12,2023-03-19 13:15:00,24.5,35.5,8.3
12,2023-03-19 13:30:00,24.5,36.5,8.7
12,2023-03-19 13:45:00,25,39,10.1
12,2023-03-19 14:00:00,25,40,10.5
12,2023-03-19 14:15:00,25,40,10.5
12,2023-03-19 14:30:00,25,42,11.2
12,2023-03-19 14:45:00,25,41.5,11
12,2023-03-19 15:00:00,24.5,42,10.8
12,2023-03-19 15:15:00,23.5,43,10.2
12,2023-03-19 15:30:00,22.5,44.5,9.8
12,2023-03-19 15:45:00,22,47,10.2
12,2023-03-19 16:00:00,21,49,9.9
12,2023-03-19 16:15:00,20,51.5,9.7
12,2023-03-19 16:30:00,19.5,54,10
12,2023-03-19 16:45:00,18.5,56,9.6
12,2023-03-19 17:00:00,18,58.5,9.7
12,2023-03-19 17:15:00,17,60.5,9.3
12,2023-03-19 17:30:00,16.5,62.5,9.3
12,2023-03-19 17:45:00,16.5,64,9.7
12,2023-03-19 18:00:00,16.5,63.5,9.6
12,2023-03-19 18:15:00,16.5,63.5,9.6
12,2023-03-19 18:30:00,16.5,63.5,9.6
12,2023-03-19 18:45:00,16.5,63,9.4
12,2023-03-19 19:00:00,16.5,63,9.4
12,2023-03-19 19:15:00,16.5,62.5,9.3
12,2023-03-19 19:30:00,16.5,62.5,9.3
12,2023-03-19 19:45:00,16,63.5,9.1
12,2023-03-19 20:00:00,16,64,9.2
12,2023-03-19 20:15:00,15.5,64.5,8.8
12,2023-03-19 20:30:00,15.5,65.5,9.1
12,2023-03-19 20:45:00,15.5,66.5,9.3
12,2023-03-19 21:00:00,15,67,8.9
12,2023-03-19 21:15:00,15,67,8.9
12,2023-03-19 21:30:00,15,67.5,9
12,2023-03-19 21:45:00,14.5,68,8.7
12,2023-03-19 22:00:00,14.5,69,8.9
12,2023-03-19 22:15:00,14,69.5,8.5
12,2023-03-19 22:30:00,14,69.5,8.5
12,2023-03-19 22:45:00,14,70,8.6
12,2023-03-19 23:00:00,14,70,8.6
12,2023-03-19 23:15:00,13.5,69,7.9
12,2023-03-19 23:30:00,13.5,68,7.7
12,2023-03-19 23:45:00,13.5,66.5,7.4
12,2023-03-20 00:00:00,13.5,65.5,7.2
12,2023-03-20 00:15:00,13.5,64.5,6.9
12,2023-03-20 00:30:00,13.5,64.5,6.9
12,2023-03-20 00:45:00,14,65,7.5
12,2023-03-20 01:00:00,14,66,7.8
12,2023-03-20 01:15:00,14.5,66.5,8.3
12,2023-03-20 01:30:00,14.5,67,8.5
12,2023-03-20 01:45:00,14.5,67,8.5
12,2023-03-20 02:00:00,14.5,67.5,8.6
12,2023-03-20 02:15:00,14.5,68,8.7
12,2023-03-20 02:30:00,14.5,68.5,8.8
12,2023-03-20 02:45:00,14.5,69,8.9
12,2023-03-20 03:00:00,14,69.5,8.5
12,2023-03-20 03:15:00,14,70,8.6
12,2023-03-20 03:30:00,14,70.5,8.7
12,2023-03-20 03:45:00,14,71,8.8
12,2023-03-20 04:00:00,13.5,71.5,8.5
12,2023-03-20 04:15:00,13.5,71.5,8.5
12,2023-03-20 04:30:00,13.5,72,8.6
12,2023-03-20 04:45:00,13.5,72,8.6
12,2023-03-20 05:00:00,13.5,71.5,8.5
12,2023-03-20 05:15:00,14,71.5,8.9
12,2023-03-20 05:30:00,14,71.5,8.9
12,2023-03-20 05:45:00,14,71.5,8.9
12,2023-03-20 06:00:00,14,71,8.8
12,2023-03-20 06:15:00,14,70.5,8.7
12,2023-03-20 06:30:00,14,70.5,8.7
12,2023-03-20 06:45:00,14,71,8.8
12,2023-03-20 07:00:00,14.5,71,9.3
12,2023-03-20 07:15:00,14.5,70.5,9.2
12,2023-03-20 07:30:00,15,70.5,9.7
12,2023-03-20 07:45:00,15,70.5,9.7
12,2023-03-20 08:00:00,15.5,69.5,10
12,2023-03-20 08:15:00,16,68.5,10.2
12,2023-03-20 08:30:00,16.5,68,10.6
12,2023-03-20 08:45:00,17,67.5,10.9
12,2023-03-20 09:00:00,18,67.5,11.9
12,2023-03-20 09:15:00,18.5,64.5,11.7
12,2023-03-20 09:30:00,19,63,11.8
12,2023-03-20 09:45:00,19,62,11.6
12,2023-03-20 10:00:00,20,60.5,12.1
12,2023-03-20 10:15:00,20.5,57,11.7
12,2023-03-20 10:30:00,21,57,12.2
12,2023-03-20 10:45:00,21,54,11.3
12,2023-03-20 11:00:00,21,53.5,11.2
12,2023-03-20 11:15:00,21.5,52,11.2
12,2023-03-20 11:30:00,22,51,11.4
12,2023-03-20 11:45:00,21.5,61,13.7
12,2023-03-20 12:00:00,21.5,62.5,14
12,2023-03-20 12:15:00,22,59.5,13.8
12,2023-03-20 12:30:00,22,55,12.5
12,2023-03-20 12:45:00,22.5,58,13.8
12,2023-03-20 13:00:00,22.5,52.5,12.3
12,2023-03-20 13:15:00,22.5,46,10.3
12,2023-03-20 13:30:00,21.5,45,9.1
12,2023-03-20 13:45:00,21,46,8.9
12,2023-03-20 14:00:00,20,47,8.4
12,2023-03-20 14:15:00,19.5,50.5,9
12,2023-03-20 14:30:00,20,49,9
12,2023-03-20 14:45:00,21,52.5,10.9
12,2023-03-20 15:00:00,21.5,52,11.2
12,2023-03-20 15:15:00,21.5,51,10.9
12,2023-03-20 15:30:00,21,50.5,10.3
12,2023-03-20 15:45:00,21,51,10.5
12,2023-03-20 16:00:00,21,49,9.9
12,2023-03-20 16:15:00,21.5,47,9.7
12,2023-03-20 16:30:00,22,46.5,10
12,2023-03-20 16:45:00,22.5,44,9.6
12,2023-03-20 17:00:00,22.5,44,9.6
12,2023-03-20 17:15:00,23,44,10.1
12,2023-03-20 17:30:00,22,47,10.2
12,2023-03-20 17:45:00,21,47.5,9.4
12,2023-03-20 18:00:00,20,50,9.3
12,2023-03-20 18:15:00,19,51,8.6
12,2023-03-20 18:30:00,18,53.5,8.4
12,2023-03-20 18:45:00,17,55,7.9
12,2023-03-20 19:00:00,16,58,7.7
12,2023-03-20 19:15:00,16,58.5,7.9
12,2023-03-20 19:30:00,15.5,59,7.5
12,2023-03-20 19:45:00,15.5,59,7.5
12,2023-03-20 20:00:00,15.5,60,7.8
12,2023-03-20 20:15:00,15,60,7.3
12,2023-03-20 20:30:00,15,60,7.3
12,2023-03-20 20:45:00,15,60.5,7.4
12,2023-03-20 21:00:00,15,60.5,7.4
12,2023-03-20 21:15:00,15,62,7.8
12,2023-03-20 21:30:00,15,62,7.8
12,2023-03-20 21:45:00,15,61.5,7.7
12,2023-03-20 22:00:00,15,61.5,7.7
12,2023-03-20 22:15:00,15,63.5,8.1
12,2023-03-20 22:30:00,15,64,8.3
12,2023-03-20 22:45:00,15,64.5,8.4
12,2023-03-20 23:00:00,15,64.5,8.4
12,2023-03-20 23:15:00,14.5,64.5,7.9
12,2023-03-20 23:30:00,14.5,66,8.2
12,2023-03-20 23:45:00,14,67,8
12,2023-03-21 00:00:00,14,68,8.2
12,2023-03-21 00:15:00,13.5,68.5,7.8
12,2023-03-21 00:30:00,13.5,68.5,7.8
12,2023-03-21 00:45:00,13.5,68.5,7.8
12,2023-03-21 01:00:00,13.5,67,7.5
12,2023-03-21 01:15:00,13.5,65.5,7.2
12,2023-03-21 01:30:00,13,64.5,6.5
12,2023-03-21 01:45:00,12.5,64,5.9
12,2023-03-21 02:00:00,12.5,64.5,6
12,2023-03-21 02:15:00,12,64.5,5.5
12,2023-03-21 02:30:00,12,64.5,5.5
12,2023-03-21 02:45:00,12,66,5.9
12,2023-03-21 03:00:00,12,66,5.9
12,2023-03-21 03:15:00,11,64.5,4.6
12,2023-03-21 03:30:00,10.5,65.5,4.3
12,2023-03-21 03:45:00,11,66.5,5
12,2023-03-21 04:00:00,11,67.5,5.2
12,2023-03-21 04:15:00,11.5,65.5,5.3
12,2023-03-21 04:30:00,11,66,4.9
12,2023-03-21 04:45:00,11.5,65.5,5.3
12,2023-03-21 05:00:00,11.5,65.5,5.3
12,2023-03-21 05:15:00,11.5,64.5,5
12,2023-03-21 05:30:00,11.5,64,4.9
12,2023-03-21 05:45:00,11,64,4.5
12,2023-03-21 06:00:00,11,64,4.5
12,2023-03-21 06:15:00,11,64,4.5
12,2023-03-21 06:30:00,11,64,4.5
12,2023-03-21 06:45:00,10.5,64.5,4.1
12,2023-03-21 07:00:00,10.5,65,4.2
12,2023-03-21 07:15:00,11,65.5,4.8
12,2023-03-21 07:30:00,11.5,65,5.2
12,2023-03-21 07:45:00,12,65.5,5.7
12,2023-03-21 08:00:00,12.5,65,6.1
12,2023-03-21 08:15:00,14,65.5,7.6
12,2023-03-21 08:30:00,15.5,65.5,9.1
12,2023-03-21 08:45:00,16.5,65,9.9
12,2023-03-21 09:00:00,17.5,63.5,10.5
12,2023-03-21 09:15:00,19,62.5,11.7
12,2023-03-21 09:30:00,19.5,61.5,11.9
12,2023-03-21 09:45:00,20.5,63.5,13.3
12,2023-03-21 10:00:00,21.5,58,12.9
12,2023-03-21 10:15:00,22,51.5,11.6
12,2023-03-21 10:30:00,23,47,11.1
12,2023-03-21 10:45:00,23.5,46,11.2
12,2023-03-21 11:00:00,24,44,11
12,2023-03-21 11:15:00,24,44,11
12,2023-03-21 11:30:00,24,43,10.7
12,2023-03-21 11:45:00,24.5,43,11.1
12,2023-03-21 12:00:00,24.5,42,10.8
12,2023-03-21 12:15:00,24.5,42,10.8
12,2023-03-21 12:30:00,24.5,41.5,10.6
12,2023-03-21 12:45:00,24.5,41,10.4
12,2023-03-21 13:00:00,24,40.5,9.8
12,2023-03-21 13:15:00,24,40,9.6
12,2023-03-21 13:30:00,24,41,9.9
12,2023-03-21 13:45:00,24,40.5,9.8
12,2023-03-21 14:00:00,24.5,40,10
12,2023-03-21 14:15:00,25,40,10.5
12,2023-03-21 14:30:00,25,40.5,10.7
12,2023-03-21 14:45:00,25,41,10.8
12,2023-03-21 15:00:00,25.5,40.5,11.1
12,2023-03-21 15:15:00,25,42,11.2
12,2023-03-21 15:30:00,25.5,45.5,12.9
12,2023-03-21 15:45:00,25.5,44,12.4
12,2023-03-21 16:00:00,25,44,11.9
12,2023-03-21 16:15:00,24.5,42,10.8
12,2023-03-21 16:30:00,24,42,10.3
12,2023-03-21 16:45:00,24,42.5,10.5
12,2023-03-21 17:00:00,24,43,10.7
12,2023-03-21 17:15:00,23.5,45,10.9
12,2023-03-21 17:30:00,23,47,11.1
12,2023-03-21 17:45:00,22.5,49,11.3
12,2023-03-21 18:00:00,22,51,11.4
12,2023-03-21 18:15:00,21,53,11.1
12,2023-03-21 18:30:00,20.5,55,11.2
12,2023-03-21 18:45:00,19.5,57,10.8
12,2023-03-21 19:00:00,18.5,59,10.3
12,2023-03-21 19:15:00,18,61.5,10.5
12,2023-03-21 19:30:00,17.5,63,10.4
12,2023-03-21 19:45:00,17,65,10.4
12,2023-03-21 20:00:00,16.5,66.5,10.2
12,2023-03-21 20:15:00,16,68,10.1
12,2023-03-21 20:30:00,15.5,68.5,9.7
12,2023-03-21 20:45:00,15.5,70,10.1
12,2023-03-21 21:00:00,15,70.5,9.7
12,2023-03-21 21:15:00,15,71.5,9.9
12,2023-03-21 21:30:00,14.5,72,9.5
12,2023-03-21 21:45:00,14.5,72.5,9.6
12,2023-03-21 22:00:00,14,73,9.2
12,2023-03-21 22:15:00,14,73.5,9.3
12,2023-03-21 22:30:00,14,74,9.4
12,2023-03-21 22:45:00,14,74,9.4
12,2023-03-21 23:00:00,14,73.5,9.3
12,2023-03-21 23:15:00,14,73.5,9.3
12,2023-03-21 23:30:00,14.5,73,9.7
12,2023-03-21 23:45:00,14.5,72,9.5
12,2023-03-22 00:00:00,14.5,72,9.5
12,2023-03-22 00:15:00,14.5,71.5,9.4
12,2023-03-22 00:30:00,14.5,71.5,9.4
12,2023-03-22 00:45:00,14.5,71.5,9.4
12,2023-03-22 01:00:00,14.5,71.5,9.4
12,2023-03-22 01:15:00,14.5,71,9.3
12,2023-03-22 01:30:00,14.5,71,9.3
12,2023-03-22 01:45:00,14.5,71,9.3
12,2023-03-22 02:00:00,14.5,71,9.3
12,2023-03-22 02:15:00,14.5,71,9.3
12,2023-03-22 02:30:00,14.5,71,9.3
12,2023-03-22 02:45:00,14.5,71,9.3
12,2023-03-22 03:00:00,14.5,70.5,9.2
12,2023-03-22 03:15:00,14,70.5,8.7
12,2023-03-22 03:30:00,14,70.5,8.7
12,2023-03-22 03:45:00,14,70,8.6
12,2023-03-22 04:00:00,14,69.5,8.5
12,2023-03-22 04:15:00,14,69,8.4
12,2023-03-22 04:30:00,14,69,8.4
12,2023-03-22 04:45:00,14,69,8.4
12,2023-03-22 05:00:00,14,69,8.4
12,2023-03-22 05:15:00,14,69,8.4
12,2023-03-22 05:30:00,14,68.5,8.3
12,2023-03-22 05:45:00,14,68.5,8.3
12,2023-03-22 06:00:00,13.5,68.5,7.8
12,2023-03-22 06:15:00,13.5,68,7.7
12,2023-03-22 06:30:00,13.5,68,7.7
12,2023-03-22 06:45:00,13.5,67.5,7.6
12,2023-03-22 07:00:00,13.5,67.5,7.6
12,2023-03-22 07:15:00,13.5,67,7.5
12,2023-03-22 07:30:00,14,67.5,8.1
12,2023-03-22 07:45:00,14.5,67.5,8.6
12,2023-03-22 08:00:00,15,68.5,9.3
12,2023-03-22 08:15:00,16.5,67.5,10.5
12,2023-03-22 08:30:00,17.5,65,10.9
12,2023-03-22 08:45:00,19,63.5,11.9
12,2023-03-22 09:00:00,20,61.5,12.4
12,2023-03-22 09:15:00,22,60,13.9
12,2023-03-22 09:30:00,23,56.5,13.9
12,2023-03-22 09:45:00,24.5,48.5,12.9
12,2023-03-22 10:00:00,24.5,43.5,11.3
12,2023-03-22 10:15:00,24.5,42,10.8
12,2023-03-22 10:30:00,25.5,40,10.9
12,2023-03-22 10:45:00,24.5,40,10
12,2023-03-22 11:00:00,24,40.5,9.8
12,2023-03-22 11:15:00,25,39,10.1
12,2023-03-22 11:30:00,25,41,10.8
12,2023-03-22 11:45:00,25,38,9.7
12,2023-03-22 12:00:00,25,39,10.1
12,2023-03-22 12:15:00,25,38,9.7
12,2023-03-22 12:30:00,25,38,9.7
12,2023-03-22 12:45:00,25.5,37.5,9.9
12,2023-03-22 13:00:00,25,36.5,9.1
12,2023-03-22 13:15:00,25,39,10.1
12,2023-03-22 13:30:00,25,36.5,9.1
12,2023-03-22 13:45:00,25,39,10.1
12,2023-03-22 14:00:00,25,39.5,10.3
12,2023-03-22 14:15:00,25,39.5,10.3
12,2023-03-22 14:30:00,25,38,9.7
12,2023-03-22 14:45:00,25,39.5,10.3
12,2023-03-22 15:00:00,25,38.5,9.9
12,2023-03-22 15:15:00,24.5,39,9.6
12,2023-03-22 15:30:00,25,39,10.1
12,2023-03-22 15:45:00,25,38.5,9.9
12,2023-03-22 16:00:00,25.5,40.5,11.1
12,2023-03-22 16:15:00,25.5,40.5,11.1
12,2023-03-22 16:30:00,26,40,11.4
12,2023-03-22 16:45:00,26,39,11
12,2023-03-22 17:00:00,25.5,38,10.1
12,2023-03-22 17:15:00,25.5,39,10.5
12,2023-03-22 17:30:00,25.5,40.5,11.1
12,2023-03-22 17:45:00,25,42,11.2
12,2023-03-22 18:00:00,24.5,42,10.8
12,2023-03-22 18:15:00,23.5,45,10.9
12,2023-03-22 18:30:00,22.5,47.5,10.8
12,2023-03-22 18:45:00,21.5,50.5,10.8
12,2023-03-22 19:00:00,20.5,53,10.6
12,2023-03-22 19:15:00,19.5,56,10.5
12,2023-03-22 19:30:00,18.5,58,10.1
12,2023-03-22 19:45:00,18,60,10.1
12,2023-03-22 20:00:00,17.5,61,9.9
12,2023-03-22 20:15:00,17,63,9.9
12,2023-03-22 20:30:00,16.5,64.5,9.8
12,2023-03-22 20:45:00,16,65.5,9.5
12,2023-03-22 21:00:00,15.5,66.5,9.3
12,2023-03-22 21:15:00,15.5,67.5,9.5
12,2023-03-22 21:30:00,15,67.5,9
12,2023-03-22 21:45:00,14.5,68,8.7
12,2023-03-22 22:00:00,14,69,8.4
12,2023-03-22 22:15:00,14,69,8.4
12,2023-03-22 22:30:00,14,70,8.6
12,2023-03-22 22:45:00,14,70,8.6
12,2023-03-22 23:00:00,14,70,8.6
12,2023-03-22 23:15:00,14.5,70,9.1
12,2023-03-22 23:30:00,14.5,70,9.1
12,2023-03-22 23:45:00,14.5,70,9.1
12,2023-03-23 00:00:00,14.5,70,9.1
12,2023-03-23 00:15:00,14.5,70,9.1
12,2023-03-23 00:30:00,14.5,70,9.1
12,2023-03-23 00:45:00,14.5,70,9.1
12,2023-03-23 01:00:00,14.5,70,9.1
12,2023-03-23 01:15:00,14.5,70,9.1
12,2023-03-23 01:30:00,14.5,70,9.1
12,2023-03-23 01:45:00,14.5,70,9.1
12,2023-03-23 02:00:00,14.5,70,9.1
12,2023-03-23 02:15:00,14.5,70,9.1
12,2023-03-23 02:30:00,14.5,70,9.1
12,2023-03-23 02:45:00,14.5,70,9.1
12,2023-03-23 03:00:00,14.5,70,9.1
12,2023-03-23 03:15:00,14.5,70,9.1
12,2023-03-23 03:30:00,14.5,70.5,9.2
12,2023-03-23 03:45:00,14.5,70,9.1
12,2023-03-23 04:00:00,14.5,70.5,9.2
12,2023-03-23 04:15:00,15,70,9.6
12,2023-03-23 04:30:00,15,70,9.6
12,2023-03-23 04:45:00,14.5,70.5,9.2
12,2023-03-23 05:00:00,14.5,70.5,9.2
12,2023-03-23 05:15:00,14.5,70.5,9.2
12,2023-03-23 05:30:00,14.5,71,9.3
12,2023-03-23 05:45:00,14,71.5,8.9
12,2023-03-23 06:00:00,14,72,9
12,2023-03-23 06:15:00,14,72,9
12,2023-03-23 06:30:00,14,71,8.8
12,2023-03-23 06:45:00,14.5,70,9.1
12,2023-03-23 07:00:00,15,70,9.6
12,2023-03-23 07:15:00,15,69.5,9.5
12,2023-03-23 07:30:00,15.5,68,9.6
12,2023-03-23 07:45:00,16,67,9.9
12,2023-03-23 08:00:00,16.5,65.5,10
12,2023-03-23 08:15:00,17.5,64,10.6
12,2023-03-23 08:30:00,18.5,62.5,11.2
12,2023-03-23 08:45:00,19,61.5,11.4
12,2023-03-23 09:00:00,20,59.5,11.9
12,2023-03-23 09:15:00,20.5,58.5,12.1
12,2023-03-23 09:30:00,21.5,58,12.9
12,2023-03-23 09:45:00,22.5,55.5,13.2
12,2023-03-23 10:00:00,23,55,13.5
